"sra_id","marine surface","hot spring","human ear","human vagina","other water","built environment","chemical vessel","human","microbial mat","human blood","human respiratory","marine","sludge","saltern","human eye","mine","human wound","rock","food","soil","human gut","human urogenital","marine coastal","biofilm","marine deep","sand","mine drainage","clay","contaminated water","marine benthic","human liver","human bone","human skin","sediment","fresh water","plant","spring","fungus","biogas material","animal","waste water","bone","oil","mud","hypersaline lake","solid environmental material","air","human brain","coal mine","percent_unique_kmer","percent_16S","percent_phage","percent_Prokaryote","percent_human","source"
"ERR208323","0","0","0","0","13.33407548383","0","0","4.862371894161","0","0","5.869968182217","14.62920600251","0","0","0","0","0","0","3.06410509295","23.118472899169006","27.980222417236","0.730060723235","0","0","0","0","0","0","0","0","0","0","0","2.5442770085","0","0.00250540649955","0","0","0","0","0.419471588004","0","0","0","0","0","2.86848380623","0","0.57677949547","59.882658","0","0","0","0.02","bone"
"ERR208389","0","0","0","0","14.46053587188","0","0","4.915673405173999","0","0","6.6084471171170005","13.752115383822","0","0","0","0","0","0","3.39418128913","20.410333134789","29.97474318371","0.998991618631","0","0","0","0","0","0","0","0","0","0","0","2.36403776908","0","0.067870347342","0","0","0","0","0","0","0","0","0","0","3.05307087939","0","0","57.5553824","0","0","0.01","0.02","bone"
"ERR208570","0","0","0","0","13.41770271507","0","0","4.931492286558","0","0","5.951777137708","15.16148680725","0","0","0","0","0","0","3.0992924871","22.311902080259998","27.960398068028997","0.821828398768","0","0","0","0","0","0","0","0","0","0","0","2.49284685629","0","0","0","0","0","0","0.380068944439","0","0","0","0","0","2.85419708456","0","0.617007133953","59.8096416","0","0","0","0.04","bone"
"ERR208504","0","0","0","0","12.7276427994","0","0","4.708202678914001","0","0","5.645433458208","14.431424945989999","0","0","0","0","0","0","3.01318343813","23.8142330893483","26.416841088396","0.708203975714","0","0","0","0","0","0","0","0","0","0","0","2.62797093519","0","1.1502336438867","0","0","0","0","0.723766974295","0","0","0","0","0","3.01029980611","0","1.02256316639","59.5218657","0","0","0.02","0.03","bone"
"ERR208541","0","0","0","0","14.35026075607","0","0","5.242168563339","0","0","6.3329630574169995","14.327820813243","0","0","0","0","0","0","3.38122537987","20.231970978190102","29.681248688710003","0.936351795467","0","0","0","0","0","0","0","0","0","0","0","2.47659427408","0","0.104892471746","0","0","0","0","0.045820679228","0","0","0","0","0","2.88868254266","0","0","58.3484637","0","0","0.02","0.02","bone"
"ERR208435","0","0","0","0","13.89908849389","0","0","4.866466612467","0","0","6.1426713754760005","14.531664408634999","0","0","0","0","0","0","3.28574804099","21.744322175678","29.062391993259997","0.901819972148","0","0","0","0","0","0","0","0","0","0","0","2.37812020207","0","0.0371865973874","0","0","0","0","0.25136818963","0","0","0","0","0","2.89915193829","0","0","59.385347","0","0","0.01","0.03","bone"
"ERR208544","0","0","0","0","14.01188195804","0","0","5.033591910096","0","0","6.194238716379","14.377292507818","0","0","0","0","0","0","3.222093405","21.924601729863","28.90336436575","0.887746055719","0","0","0","0","0","0","0","0","0","0","0","2.23110079772","0","0.0330927943067","0","0","0","0","0.237573993911","0","0","0","0","0","2.94342176537","0","0","58.9284614","0","0","0","0.03","bone"
"ERR208492","0","0","0","0","12.666310660939999","0","0","4.539544911214","0","0","5.557581003704","14.488977569669999","0","0","0","0","0","0","2.96789849465","24.193160456744696","26.163409280681996","0.661954488589","0","0","0","0","0","0","0","0","0","0","0","2.3772855753","0","1.4817138800994","0","0","0","0","0.653974214965","0","0","0","0","0","2.92242584106","0","1.32576362235","60.4666441","0","0","0","0.03","bone"
"ERR208576","0","0","0","0","13.78160144087","0","0","5.0355994192899995","0","0","6.219271989953","14.96600373028","0","0","0","0","0","0","3.21443054282","22.028010480396","28.476106333178997","0.845490929944","0","0","0","0","0","0","0","0","0","0","0","2.33818954609","0","0.110751315868","0","0","0","0","0.102856608002","0","0","0","0","0","2.88168766326","0","0","59.049434","0","0","0","0.03","bone"
"ERR208590","0","0","0","0","13.4201467638","0","0","4.459912379227","0","0","5.721686101699","14.880393106518998","0","0","0","0","0","0","3.04181914437","22.936320811315","28.388816681669002","0.8061198647","0","0","0","0","0","0","0","0","0","0","0","3.1169551715","0","0.125398431077","0","0","0","0","0.488055939883","0","0","0","0","0","2.61437560424","0","0","58.4925597","0","0.01","0.01","0.08","bone"
"ERR208368","0","0","0","0","13.78900973525","0","0","4.9955941095380005","0","0","6.116785447504","14.57613569372","0","0","0","0","0","0","3.16731047753","21.938444110145","28.915853311842003","0.847721935324","0","0","0","0","0","0","0","0","0","0","0","2.50925557833","0","0.003750536876","0","0","0","0","0.339430677305","0","0","0","0","0","2.80070838659","0","0","59.1153736","0","0","0.02","0.03","bone"
"ERR208568","0","0","0","0","13.16398364249","0","0","5.269702755507","0","0","6.006715728771001","15.4057697192","0","0","0","0","0","0","2.8912990531","22.374679728849998","27.640838000553","0.757993045249","0","0","0","0","0","0","0","0","0","0","0","2.4980916987","0","0.2645146746","0","0","0","0","0.41713491333","0","0","0","0","0","2.75386080933","0","0.555416230362","60.0502472","0","0","0.01","0.03","bone"
"ERR208409","0","0","0","0","13.941491419090001","0","0","5.023242345264","0","0","6.069000738305999","14.484100132694","0","0","0","0","0","0","3.3301647712","21.182185183536998","29.30466807481","0.956180508444","0","0","0","0","0","0","0","0","0","0","0","2.2569149866","0","0","0","0","0","0","0.181902298733","0","0","0","0","0","2.90928619518","0","0.360863346144","59.7943583","0","0.01","0.04","0.02","bone"
"ERR208598","0","0","0","0","13.2366315835","0","0","4.432594436732","0","0","5.593328138679","14.646113712086999","0","0","0","0","0","0","2.8012727893","23.524939103397198","27.951913253870003","0.839639325078","0","0","0","0","0","0","0","0","0","0","0","3.00345404992","0","0.562834556044","0","0","0","0","0.717198964448","0","0","0","0","0","2.69008008697","0","0","59.5186221","0","0","0.01","0.07","bone"
"ERR208331","0","0","0","0","13.56106588098","0","0","5.1798616446459995","0","0","6.163333097932","15.038286285889999","0","0","0","0","0","0","3.18908921805","21.732236956142","28.477705195601","0.830455277534","0","0","0","0","0","0","0","0","0","0","0","2.46878969884","0","0","0","0","0","0","0.535573500412","0","0","0","0","0","2.82360324391","0","0","59.0432768","0","0","0","0.03","bone"
"ERR208462","0","0","0","0","13.77352237719","0","0","5.012529424133","0","0","6.12118123824","14.74450122155","0","0","0","0","0","0","3.22782744311","21.861334733617298","28.509943165133002","0.842212355709","0","0","0","0","0","0","0","0","0","0","0","2.62199437199","0","0.0920388482976","0","0","0","0","0.282002139829","0","0","0","0","0","2.91091268123","0","0","59.5895349","0","0","0","0.04","bone"
"ERR208364","0","0","0","0","13.64381092476","0","0","4.979991058858","0","0","6.104692398888","14.425425668627","0","0","0","0","0","0","3.16690390821","22.140041073105003","28.549704116603998","0.872745902505","0","0","0","0","0","0","0","0","0","0","0","2.42517229902","0","0.0569342124564","0","0","0","0","0.412299500284","0","0","0","0","0","2.95739519526","0","0.264883741421","59.1054842","0","0.01","0.01","0.03","bone"
"ERR1397918","0","0","0","0","7.055462995991","0","0.28466069504","26.4802304926","0","0.151510396057","4.19754084163","9.01436694498","0","2.25990150593","0","0","0","0","0","3.6951031460642003","3.901400277373","0.736587089762","0","0","0","0","0","0","0","0","0","0","0","3.310168141918","1.45625220508","9.929303884732999","0","0","0","22.218392602161","1.99336372289","0","0","0","0","2.57122414047","0.744530917314","0","0","60.7565138542855","3.45999999999999","0.019999999999996","9.88","0.00","bone"
"ERR208514","0","0","0","0","12.694261814199999","0","0","5.4814579096300005","0","0","6.500444579013001","16.34190923097","0","0","0","0","0","0","2.58095051299","20.3119684700447","26.779242261993","0.784750809181","0","0","0","0","0","0","0","0","0","0","0","2.47533051223","0","1.49211483854","0","0","0","0","0.890313360549","0","0","0","0","0","2.5971053348","0","1.07015036579","59.7268843","0","0","0","0.04","bone"
"ERR1357151","0","0.1805489189787","0","0.0123544902466","7.117778568071401","1.2392417152069999","0.314265553294","5.6807945079658","0","0.22100644203592","0.4952535509656","6.8745147305265","2.481040630236","0.561957696881","0","0","0","0","0.39091804814391","24.01510345253084","8.497976722310502","0.1850026435056","0","0.0812459792353","0","0","0","0","0","0.091910439511","0","0","0.0779547731471","19.412625884033304","3.37432995283698","3.8909200370310026","0","0.253590423154","0","7.426462762667517","2.6906959700232","0","0","3.1665475784726","0","0","1.08240178576","0","0.183556743266","99.5652098246917","0.159999999999997","0.0499999999999972","3.52","0.19","bone"
"ERR208532","0","0","0","0","14.18298826779","0","0","5.07031513352","0","0","6.346907907979","14.422785982677","0","0","0","0","0","0","3.29815670848","20.81052632317","29.54547778652","0.929226245236","0","0","0","0","0","0","0","0","0","0","0","2.42012432282","0","0.0161923391933","0","0","0","0","0.082588687409","0","0","0","0","0","2.87471029517","0","0","58.4831935","0","0","0.01","0.02","bone"
"ERR208464","0","0","0","0","13.70719371019","0","0","4.8906213857809995","0","0","6.026259888731","15.034654760710001","0","0","0","0","0","0","3.2192891319","22.334952543539995","28.194694373677997","0.809310953659","0","0","0","0","0","0","0","0","0","0","0","2.3602999992","0","0.0485587990664","0","0","0","0","0.334430294544","0","0","0","0","0","2.93104037456","0","0.108693784453","60.2581173","0","0","0.01","0.03","bone"
"ERR208578","0","0","0","0","13.372309500830001","0","0","4.967614074767","0","0","5.914437022327999","14.919882913150001","0","0","0","0","0","0","3.06742998754","22.754976732119","28.217474094441002","0.778876357097","0","0","0","0","0","0","0","0","0","0","0","2.35327200258","0","0","0","0","0","0","0.46054888926","0","0","0","0","0","2.8428465946","0","0.350331831308","60.3009579","0.01","0","0.02","0.03","bone"
"ERR208396","0","0","0","0","13.72388002303","0","0","4.862977215217","0","0","6.162593510880999","14.420664168419998","0","0","0","0","0","0","3.18003039203","22.129775353557","28.404249644477","0.876083632309","0","0","0","0","0","0","0","0","0","0","0","2.62613397257","0","0.0598980853888","0","0","0","0","0.423032129003","0","0","0","0","0","2.94236618174","0","0.188315691328","58.7812513","0","0","0","0.03","bone"
"ERR208560","0","0","0","0","14.048727109369999","0","0","4.927298639598","0","0","6.131685931819","14.808168237237998","0","0","0","0","0","0","3.29423612142","21.175846543366","29.280033968610002","0.887379361016","0","0","0","0","0","0","0","0","0","0","0","2.2780766721","0","0.0555903176497","0","0","0","0","0.208630466708","0","0","0","0","0","2.90432663107","0","0","58.8028702","0","0","0","0.02","bone"
"ERR208342","0","0","0","0","13.62809775109","0","0","4.864365407520999","0","0","6.070529720472","14.5871855869","0","0","0","0","0","0","3.23694053949","22.287856851389","28.346270955614","0.81466466723","0","0","0","0","0","0","0","0","0","0","0","2.59927510912","0","0.0150750242601","0","0","0","0","0.346948713108","0","0","0","0","0","3.00363480002","0","0.199154873741","59.2472746","0","0","0.03","0.02","bone"
"ERR208528","0","0","0","0","12.893449778219999","0","0","5.048419608051001","0","0","5.718419585862","15.311160229139999","0","0","0","0","0","0","3.00619555332","23.113004730771998","27.353927942497997","0.721762296717","0","0","0","0","0","0","0","0","0","0","0","1.9046873854","0","0.879567492219","0","0","0","0","0.448713697109","0","0","0","0","0","2.753944735","0","0.846746965791","59.9932545","0","0","0.03","0.04","bone"
"ERR208594","0","0","0","0","13.58023237258","0","0","4.362164968437","0","0","5.812161870826","14.594359436131","0","0","0","0","0","0","2.96369294954","22.719725654806997","28.630859804219995","0.92755296254","0","0","0","0","0","0","0","0","0","0","0","3.07685193106","0","0.0689536626248","0","0","0","0","0.518108978383","0","0","0","0","0","2.74533540883","0","0","58.6166861","0","0","0.02","0.06","bone"
"ERR208573","0","0","0","0","13.45696232038","0","0","4.763346259852","0","0","5.983175437053","14.6386735066","0","0","0","0","0","0","3.15106805427","23.010889549601","28.027774299385","0.78001177211","0","0","0","0","0","0","0","0","0","0","0","2.28001669708","0","0.034692487642","0","0","0","0","0.566658955586","0","0","0","0","0","2.99808151364","0","0.308649146801","60.2020829","0","0","0","0.03","bone"
"ERR208564","0","0","0","0","13.30452106606","0","0","5.130661731298","0","0","5.9176649523250004","14.62971796051","0","0","0","0","0","0","3.02208949025","22.823657972912002","27.770035273267002","0.752307673166","0","0","0","0","0","0","0","0","0","0","0","2.36220666529","0","0.207512112168","0","0","0","0","0.706245325533","0","0","0","0","0","2.80449065211","0","0.568889125107","60.4565194","0","0","0.01","0.03","bone"
"ERR208338","0","0","0","0","13.64528225109","0","0","4.814210180493999","0","0","6.039247855838","14.585354140530999","0","0","0","0","0","0","3.16950786066","22.465787833444","28.509929433592","0.895319154601","0","0","0","0","0","0","0","0","0","0","0","2.15219956691","0","0","0","0","0","0","0.217715135928","0","0","0","0","0","2.92246974151","0","0.582976845395","59.5779036","0","0","0.01","0.02","bone"
"ERR208337","0","0","0","0","13.85019500898","0","0","5.005729714955001","0","0","6.040223101294","14.898344655699999","0","0","0","0","0","0","3.19710478721","21.521345236204997","28.70472687105","0.834737003819","0","0","0","0","0","0","0","0","0","0","0","2.48098581778","0","0.00467859488767","0","0","0","0","0.359203173775","0","0","0","0","0","2.9150582833","0","0.187667751021","59.2629465","0","0","0.01","0.03","bone"
"ERR208401","0","0","0","0","13.62357061598","0","0","4.806773800296","0","0","6.045120167931","14.284755348429998","0","0","0","0","0","0","3.31134014202","22.761259837904","28.315642093749997","0.822586912217","0","0","0","0","0","0","0","0","0","0","0","2.43752695395","0","0.0942656708507","0","0","0","0","0.325221276899","0","0","0","0","0","3.03887059545","0","0.13306658431","59.2060107","0","0","0.01","0.03","bone"
"ERR208339","0","0","0","0","13.72565120112","0","0","4.953934331035001","0","0","6.074629002483","14.652563748759999","0","0","0","0","0","0","3.14967920409","22.218258679712","28.606959348020002","0.822250923657","0","0","0","0","0","0","0","0","0","0","0","2.40083823339","0","0.00298655526919","0","0","0","0","0.381490029717","0","0","0","0","0","2.83173677747","0","0.179021965317","59.440827","0","0","0.01","0.04","bone"
"ERR208474","0","0","0","0","12.79934375418","0","0","4.386223637985","0","0","5.59934579198","14.53064592277","0","0","0","0","0","0","3.0910539751","23.853256256616998","26.384715639203","0.664531216924","0","0","0","0","0","0","0","0","0","0","0","2.23544515931","0","1.0537438310259999","0","0","0","0","0.737190680179","0","0","0","0","0","3.02862133465","0","1.6358828001","60.227145","0","0","0","0.03","bone"
"ERR208484","0","0","0","0","12.93182562226","0","0","4.552318300685","0","0","5.598121282916","14.50412834722","0","0","0","0","0","0","2.9957312699","23.771666724093","26.59996142705","0.656316476323","0","0","0","0","0","0","0","0","0","0","0","2.24588274652","0","1.0932860394892","0","0","0","0","0.792413058044","0","0","0","0","0","2.94612460811","0","1.31222409743","60.0788808","0.01","0","0.03","0.03","bone"
"ERR208469","0","0","0","0","13.79579889323","0","0","4.892870964014","0","0","6.018292644719001","14.906974790849999","0","0","0","0","0","0","3.31572352536","21.638935375507","29.148479042958996","0.866455419397","0","0","0","0","0","0","0","0","0","0","0","2.25736514641","0","0.031941126558","0","0","0","0","0.334291697025","0","0","0","0","0","2.79287137404","0","0","59.6145843","0","0","0.02","0.04","bone"
"ERR208579","0","0","0","0","13.38850059403","0","0","5.027643374675","0","0","6.154489829095","15.28817080217","0","0","0","0","0","0","3.38998599054","22.911519510105997","27.828425621847998","0.778462251932","0","0","0","0","0","0","0","0","0","0","0","1.92567530393","0","0.146363674891","0","0","0","0","0.290325726585","0","0","0","0","0","2.87043732019","0","0","60.9264863","0.01","0","0.01","0.03","bone"
"ERR208326","0","0","0","0","13.201083676869999","0","0","5.2901934431179995","0","0","5.970931363406001","15.08896085374","0","0","0","0","0","0","2.93496926049","22.554263407837798","27.760347805277","0.778447160015","0","0","0","0","0","0","0","0","0","0","0","2.46399750399","0","0","0","0","0","0","0.532864423544","0","0","0","0","0","2.75826510391","0","0.665675997804","59.9672837","0","0","0.01","0.03","bone"
"SRR1030050","0","0","0","0","6.9649851786046","3.4343244658","0","2.45388856685","0","0","0","4.2540022517863","13.044222334678999","0.6928542817142","0","0","0","0","0","31.970437310912","5.2296527492951","0.120627878633","0","0","0","0","0","0","0","0.0645663357805","0","0","0","6.83540272208","3.1588716382648","12.17368282196083","0","0","0","4.873583676309001","0.176123512636","0","0","0.0494624660707","0.382088677603","3.86940978063","0.0804955528068","0.171317797569","0","98.5545648","0","0.05","4.23","0.06","bone"
"ERR1357154","0","0.2611743063838","0","0.0212770623125","6.40662611687069","0.6910198867667","0.677410919644","5.784451132753502","0","0.1756396443898","2.1912388381227","4.296029382643201","1.4124875028739998","0","0","0","0","0","1.1151578005102998","27.209133566262917","7.55015977143316","0.18093265995561003","0.0804591701106","0","0","0","0","0","0","0.219502534498","0","0","0.0752030720325","19.64734041734372","2.3047012586210003","3.6775195376527603","0","1.66626549157","0","8.30264967544196","1.7096603815574","0","0","3.3961174624900003","0","0","0.8816387087730999","0","0.0662036989529","99.525723192165","0.109999999999999","0.0600000000000023","3.61","0.18","bone"
"SRR5499407","0.8895599562089","0.37116752532901603","0","1.52943684303","12.785175891248631","0.08813037123322","0.34039973039199795","2.8768238566797297","0.105578246107","0.56341985214764","0.35070529861857996","49.378780414576305","0.8297428225428001","3.29174204497","0","0","0.00354286247064","0","2.6032436775072156","6.0624196685428595","0.5290580387258401","0.0673135110423","0.0309054905287","0.1221283014258","0.711721289676","0.14101215852750001","0.0894620569744","0","0","0.107886708808","0","0.0268315147846","1.1372760268057","4.13538959136875","0.53785495627073","1.2942882213437101","0.016661191772","0","0.0167678351335","6.0509218422485","0.8918961237575","0","0.06431144403663999","1.60257474309228","0","0.0653726316284","0.0395542244484","0.0907164593783","0.16022657665408999","98.5269018634147","0.0499999999999972","0.620000000000005","0.829999999999998","0.00","marine deep"
"SRR5468454","0.408160503462","1.79191981468897","0","1.0075300921012","6.032196844836","0.1295332893301","3.4239951783555003","4.38747153174211","0.9635939192059999","0.14531012472134","2.2483582565519002","26.52164245438603","0.7361261107754999","1.62188491448","0.00347435021886","0","0.3069136348531","0.0443417503894","3.431316450647548","4.593607921753346","22.510047560425303","0.09955925003470001","0.4150751971321","0.837651546184","0.8698283037029999","0.019047678116","0.0196719347474","0","0","2.36471176853","0","0","0","1.0894734199403","0.4221313868762","0.8488405748134501","0","0","0","5.224915915381979","4.8953138238136","0","0.0192106281937","1.2981209647234","0.7503739805080001","0.0595787664292","0.00963294337561","0.44943721460779995","0","97.6179950476736","0.109999999999999","0.019999999999996","4.5","0.00","marine deep"
"SRR5468456","0.0511248502033","1.6965725770752","0","1.8272862994532","3.2686175906465693","0.0800082989647","5.72991362281","3.4252439422518406","0","0.1353397789154","2.17699716195734","28.834719555567197","0.2790966249403","3.00454231156","0","0","1.2755845640130001","0","2.7451314479096705","4.923768699755785","23.03974741809382","0.09316189433532002","0.7572211699554","0","0.00455048815743","0.52585957745","0","0","0","0.9850625626559","0","0","0","2.5729078584161","0.46471835500509995","0.85883054857667","0","0","0","3.2502517524299996","6.147371335387301","0","0.083800431156","0.7330843683889","0.532922219789","0","0.0128713198532","0.483691374313","0","97.537870768512","0.0300000000000011","0.0400000000000063","3.31","0.00","marine deep"
"SRR5262320","1.395543721504","0.06559474201660401","0","1.87485845507","13.421532985866985","0.05019175109887","0.370833095114","2.3503217362354563","0.16496702269","0.3955790699950136","0.8920028792810699","48.59254362203852","1.98453744494273","4.07965115806242","0.0284463227939","0","0","0.0131853762241","2.581619431165446","3.9059810354590883","0.7956663419903","0.00248861683095","1.45406326742087","0","1.19503087735","0.189891489631","0","0","0","0.0687570222796","0","0","1.3644357525","5.400631424465712","1.49725345057725","1.6000453971361996","0.0524754837447","0","0","2.302006790701186","0.7921488475963999","0","0.0203085696653","1.0404711255423","0.00323186637223","0","0.050622670542890005","0","0.00308115610187","98.7587407378251","0.019999999999996","0","0.879999999999995","0.00","marine deep"
"SRR088763","0","9.82526724938","0","0","6.013002428949999","0","0","0.6765482112919999","0","0","7.1112584062841","11.004359737306","0","2.712388308235","0","0","0","0","0.8208412083519999","46.58019398097099","5.841800867518","0.649881383987","0","0","0","0","0","0","0","1.02078915011","0","0","0.39202870401","1.362938232721","0","0.460038754111","3.70927094088","0","0","0.31622726006900004","0","0","0","0","1.10613688694","0","0.39702828888","0","0","13.350114","28.97","0","44.26","0.59","marine deep"
"SRR038652","0.19800972491","0.9917535992965401","0","0.389568411902","9.630646846485964","0.0580324326581","1.891057116058","1.5153029828403302","0.21454600198251","0.12922098202238003","0.45393503914755","26.8524769625492","3.8673591451119997","0.883949837177","0","0","0.018189530045","0","0.7700160393965908","16.7663473447391","3.1250917194044607","0.39135725263910004","0","0","0.0362404466951","0","0","0","0","0.2431431152277","0","0","0","20.8113780501092","0.7310735257584","2.5833358082863094","0","0","0.00313850288451","2.7495035246380075","3.3710610811024897","0","0","0.625085970767","0.675015376003","0.024163630191","0","0","0","86.7236881","0.01","0","0.05","0.02","marine deep"
"SRR5210834","0.173386604801","3.0114790380299596","0","0","14.39713092314858","0.0113320815927","3.2622279975560002","4.946840811836199","0","0.25385982392280004","5.742061075409671","12.63794828612249","0.38294117876921996","5.617111534295001","0","0","0","0","1.2304831603464501","8.105315919112993","9.397705178044708","0","0","1.963677867206","0","0","0","0","0","0","0","0.0590281730292","0.0594166812241","3.53732203642","4.64794759543431","1.1170683234764","0","0","0","14.807937133482406","2.0118093250973","0","0","1.180956936628","0.209131779236","0.214163717622","0.257150330082","0.764566488076","0","97.926659526138","0.019999999999996","0.290000000000006","0.469999999999999","0.00","marine deep"
"ERR268108","0","2.9057621589058","0","0","8.679508882948","0","0.293011306598","2.6392655022223","0","0.00989455632495","1.3298212307010002","3.5056448493","6.48082464108","4.481159841534","0","0","0","0","4.820307750661","8.434404154861001","16.979734083312202","0.372094125972","1.3247009758912","0","0","0","0","0","0","0","0","0","0","6.658243867037999","1.7181874383856002","13.614703460172999","5.26525579163","0","0","0.7059305966223","6.90691370422","0","0","2.874631081628","0","0","0","0","0","87.9145154","0.01","0","0.07","0.01","marine deep"
"SRR2895134","0","0.649510365932","0","9.27338477607","0","0","0","12.223127276172999","0","0","0","3.0548548651900003","0","45.6383471617","0","0","0","0","0.213362747329","6.245009180449999","9.7513071840235","0","0","0","0","0","0","0","0","0","0","0","0","5.56860670028","0.282353420263","3.2517334887153","0","0","0","3.8484028338361997","0","0","0","0","0","0","0","0","0","85.3180355","0.04","0","0.14","0.00","marine deep"
"SRR6048687","0.0821637577897","3.6358181292013003","0","1.79162790274","13.231879753663899","0","0","1.80836020378","0","0.5045859330729","0.273907171532","34.26623881898","0.0740253355838","1.060165269922","0","0","0","0","0.409527655837","1.1756368468588998","5.739648659025","0","0","0","0","0","0","0","0","0","0","0","0","6.59420340267","0.9686589968239999","1.26695060654","0","0","0","15.841078314113572","10.9567432024906","0","0.31878003934","0","0","0","0","0","0","94.3606967202773","0.269999999999996","0.379999999999995","0.920000000000002","0.00","marine deep"
"SRR2090075","1.05743231433","0.7247810106617001","0","0.175688548932","11.496490448899301","0.0368556459754","0","3.5330025025954","0","2.6077325093950168","2.5856843499924294","37.0018639666129","0","1.913047568584","0","0","0.0805411404407","0","2.4433126178352005","15.18721844463357","3.2443459144144904","0.0494865865738","0.040483729497","0","0","0.230842965448","0.00564777380065","0","0","0.123935669103","0","0.0403338072685","0.0151308881574","0.8980458891466","3.3771574721441","1.0320404433194","0","0","0.13533579541","10.687138887851717","1.0458963464118","0","0","0.0748110539261","0","0.0065892762086","0.113910550265","0","0.0352158821538","99.4197624","5.35","6.73","8.08","4.36","marine deep"
"SRR2046221","1.0562137526602","0.3324359438421","0","1.71071421392","10.78590952824487","0.1119745267465","0.168320069789","3.6437703908036205","0","1.0242823127207898","0.37864151628857","30.857811657445634","2.8110434613019","5.1120754088117","0","0","0","0","6.036676612827206","5.928394117200703","3.1381576594438205","0.00269811720383","0.108533219286","0","0","0.199292759406","0.1659685281261754","0","0","0.39776476018260004","0","0.0180651080066","2.3106515743835","5.4993365092237605","3.30903014368748","5.825635040153209","0","0","0.0145820226802","2.5860603575523697","3.0047824351812","0","0.00530320311375","1.2880134313505","0","0.8451111367067","0.0596010413568701","0.274045353083","0.9891040872825","98.6969088","0.02","0.66","4.56","0.00","marine deep"
"SRR107229","2.45569625147","7.37027479652","0","0","2.03049199814","0","0","5.339394773846001","0","1.49268010475","0.696578208379","2.37434320195","0","0","0","0","2.81248799823","0","5.859704031414999","0","21.937517437461","7.598345281223","12.241671481092999","0","0","0","0","0","0","0.902749486526","0","0","0","9.98386406438","0","2.002288785054","0","0","0","9.46237963214","4.356291891856","0","0","0","1.08324057561","0","0","0","0","6.6821166","0.12","1","1.55","0.03","marine deep"
"SRR107222","0","1.31898334226","0","1.29295054741","14.497026343128","0","0.160276141978","3.8934934890099995","0","0.27782429495","5.3721449118311","6.815856785936001","0","0","0","0","0","0","0.861851422758","18.530651241815303","5.304300003025081","0.114232401371","1.553281880615","0","4.52236142957","0","0","0.71353207635","0","0","0","0","0.21423443898","1.035182399135","0.855754624652","13.171137741275999","1.5410195080109999","0","0","12.537268316520592","0","0","0.9919589456410001","3.0886603526065","0","0","1.3360173611450001","0","0","74.3636828","0.07","11.63","16.59","0.00","marine deep"
"SRR038651","1.9232461673880001","0.4261157861682","0","0","16.12130835663972","0.0653144619326","0.9889165932985","2.95253529978738","0.30521697603819997","0.196791614086811","1.2703093651349","36.17689894749451","0.696009580339","0.40773597299000003","0","0","0.0716002343238","0","1.8694657798965","5.04408466314248","0.6407286222758299","0.0343074471341","1.7222329875744","0","0","0.00770068251228","0","0","0","0.0374683788191","0","0","0.47646937402100004","3.3176672784062005","0.809507025559121","9.45892002190662","0.104956557919","0","0","9.098896730298513","1.6270683143152","0","0.0057436094641","0","2.3374676209984","1.431246885845","0","0.345742357699","0.0283263065736","88.1323798","0.07","0.01","6.53","0.04","marine deep"
"SRR3968062","0.172989097469","2.9062691574432606","0","0","6.886100832023379","1.104279930067","0.0741860191906","3.6654184908147003","0.468663085651","2.75311796058708","3.80673960798775","37.85803645452954","3.2554422503368","0.939768426101","0","0.0761134482852","0.6951163190148","0","3.27324331511111","4.739465222267369","8.426741774155067","0.238107647022","1.0001576862819999","0.0494382246529","0.262313692033","0.212786459398","0","0","0","1.7397055659829999","0","0","1.30454657327714","1.1173498021333","1.26729827647312","2.0634127617587903","0","0","0","3.9573348999558005","0.37113384592299997","0","0","1.8126544982732","0.42889754047920003","2.026119361112","0.6267853889888","0.0922733136259","0.3279930716156","88.6247076","0.05","0","4.1","0.00","marine deep"
"SRR3965647","0","1.95655987464","0","2.38607199813","10.8308168240515","0.082119534828","0","10.12086887755316","0","7.879621480820001","1.344697806365","2.9544053048666","1.0457080276219999","10.2309045937","0","0","0","0","0.8358802525404201","6.385655591297399","4.909618815115","0.119170058683","0","0","0","0.00220808862112","0","0","0","0.275966332231","0","0.0193888381576","5.21341191357","7.1491033586290005","6.08024879694","8.1221924773334","0","0","0","9.981910623673901","0.30496160105000003","0","0","0.823565622998","0","0.402985887228","0.0414139650329","0","0.5005434542787","86.5476761","0.04","0.02","1.82","0.00","marine deep"
"SRR3724185","0.381829760048","1.42354062136092","0","0","11.358502749679808","0.000127547267463","0.121031415753","1.9064945428780402","0.0305038744812","2.31747317324184","0.7523077359173801","43.958691148733294","0.324441338361","3.399751239264","0","0","0","0","0.890644921996016","4.583224884025661","3.591049273018913","0.02360194291225","0.0158136384371","0","2.027463974162","0.0496407021971","0","0","0","0.0698703828112","0","0","0.00268161052159","3.078213535548","2.4479963042565003","0.64716711634764","0","0","0","12.34711716853684","0.36828942563861","0","0.100468781002","3.3708282337860003","0","0.29932171197796","0.0875070304683","0","0.0244042153921","92.343201","0.01","0","0.06","0.00","marine deep"
